x,y,z,T,label
0.6997071338107496,0.9592209477577771,0.32249234716866526,298.0627603231853,0
0.2658699614595196,0.8906470177157579,0.15544156408342247,298.16961896206544,0
0.9691763773477239,0.5552942054980552,0.8743143652908074,303.65982259989437,0
0.7787509039657946,0.9985173289187865,0.2832469332501141,298.03402815624287,0
0.7168901891589956,0.9396000121538726,0.5614893944143846,298.0842177555688,0
0.44936150214378867,0.6419542189320195,0.7919744251413741,300.83629027538757,0
0.272241561845159,0.9184482898304691,0.7838241093757136,298.1146412974356,0
0.0963909621534993,0.5532097659356914,0.4383862585841929,303.74402903188417,0
0.9026023965438417,0.9995523652371193,0.47625730858672566,298.033469939411,0
0.45577628983361107,0.8328423680532684,0.9947017489350248,298.36452419378134,0
0.20236336479523032,0.8250625077793985,0.6745974769790241,298.4020016391995,0
0.3059566241506525,0.5452203634920664,0.8146384431178827,304.0736593385397,0
0.579219568941896,0.9485166994483126,0.9025539692192319,298.07375251224704,0
0.1767727829392317,0.5144997516022347,0.7875898362293392,305.43821823763557,0
0.8566142840923755,0.6204140290205735,0.18517934495356758,301.415256894698,0
0.7585195298352101,0.5715109375833175,0.5621707337375722,303.0305458952903,0
0.7194629559509368,0.8883839703461093,0.10189415731454488,298.17499591770326,0
0.4320930397751037,0.5991021136064489,0.6529221265639984,302.06700681539303,0
0.6273088407024432,0.9553191135654426,0.955349428187811,298.0665809113011,0
0.5840979689127356,0.8281345196637451,0.5127320643001113,298.38681935635276,0
0.64984660155482,0.5180813552473481,0.4329724928677672,305.2715886427319,0
0.08444432113988909,0.5027149170643502,0.03584275141816318,305.999420194943,0
0.41580740217060963,0.5258289585071995,0.9597745223292203,304.9177264747449,0
0.04161417386189248,0.8029625888238638,0.10300268413015878,298.5273416956749,0
0.49399081924451893,0.9007409054297076,0.041079093304846936,298.14739401676576,0
0.3298612123327853,0.6192764103136943,0.24606661150493847,301.44803737065115,0
0.1445241888660469,0.9247044214615365,0.06553043391838242,298.10474434458234,0
0.10340296772255164,0.5286159700766302,0.45511784241176234,304.79269463061104,0
0.587644572177712,0.9004819268208382,0.5160878012571124,298.1479298617751,0
0.1705929685368861,0.9638977150861402,0.3125699490285839,298.0584452466582,0
0.9251201183767972,0.8860541995521902,0.05096048257488606,298.1806901896488,0
0.581061139700395,0.8490603919893186,0.1116003682492267,298.2960989319501,0
0.34686980453483707,0.9189901093276915,0.3845043779899281,298.1137519020973,0
0.5909154914814168,0.5200756497735333,0.06052845082653613,305.1796314939061,0
0.022803871029697498,0.6008910553595277,0.6981897256099134,302.00921672125605,0
0.9585592132414453,0.5624618396528216,0.20702054152481197,303.3760097751255,0
0.48230343694290023,0.7522654950964933,0.3020715687836385,298.94720522634634,0
